TIC ID,CTOI,Promoted to TOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Transit Epoch (BJD),Transit Epoch (BJD) err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Planet Radius (R_Earth),Planet Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
229597404,229597404.01,,,,,,,,,PC,,12.6601,0.006,273.472458,72.165922,7.605,0.018,-33.216,0.021,2458685.7211,,6.3719,,16.623285,,15194,,1.318,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,204.25,.4405,4246,121.145,4.42739,.100028,.824945,.072201,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229608594,229608594.01,2298.01,,,,,,,,PC,,11.1919,0.006,274.512058,74.466535,17.772,0.032,-67.083,0.042,2458960.032,.007,,,3.697793,0.543004,3400,500,6.9,0.4,,,,,,,,,3.4,.4,,,,,,,,,,,,,,,,,,,84.1738,.1599,4239,119.935,4.61861,.104338,.659937,.0590402,2020-09-04 01:04:08,eisner,,33755,"PHT candidate. Single transit event."
229671380,229671380.01,4458.01,,,,,,,,PC,,11.0672,0.007,252.125998,74.76375,-0.535,0.034,-13.443,0.048,2458683.487265,,3.939386,,4.347294,,3996.0000000000005,,5.8282,,,,.522,,.0609,,,,14.828696812518428,,,,,,,,,,,,,,,,,,,,505.432,5.05,5997,126.968,3.84079,.0806199,2.09556,.1001,2021-02-08 16:07:01,olmschenk,,94016,"Identification and vetting detailed in https://arxiv.org/abs/2101.10919."
229675762,229675762.01,,,,,,,,,PC,,14.5017,0.008,253.098182,74.901444,-13.227,0.087,39.15,0.117,2458684.0265,,0.7235,,10.645547,,9757,,1.369,,,,,,,,,,5.82,,,,,,,,,,,,,,,,,,,,217.829,2.487,3475,157,4.70317,.0105548,.539324,.0171551,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229715760,229715760.01,2251.01,,,,,,,,PC,,12.7778,0.01,278.989527,70.160757,9.167,0.029,-16.682,0.027,2458683.7693,,11.575,,16.216544,,14825,,6.319,,,,,,,,,,19.38,,,,,,,,,,,,,,,,,,,,711.751,7.3315,5776,135.044,4.1277,.0733287,1.4578,.072897,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229740848,229740848.01,,,,,,,,,PC,,12.4076,0.008,279.568644,69.618773,3.297,0.037,-2.135,0.034,2458684.09,,1.543,,10.08651,,9247,,1.32,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,,,,426.537,3.2175,5767,126.28,4.41901,.0781357,1.03741,.0518593,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229742722,229742722.01,1859.01,,,,,,,,PC,,9.93689,0.006,279.831764,69.522873,12.12,0.044,-12.156,0.041,2458726.137,.05,126.968,0.2,5.442298,0.543004,5000,500,2.667,0.3,,,,,,,,,9.9,2,,,,,,,,,,,,,,,,,,,224.385,1.167,6415,131.285,4.25577,.0868657,1.40156,.0615226,2020-03-06 02:19:21,eisner,tfopwg,17979,"Planet Hunters TESS candidate. Single transit event."
229747848,229747848.03,,,,,,,,,PC,,10.7157,0.007,280.326681,70.290054,-6.335,0.11,26.221,0.078,2458768.71115,,229.726657,,1.965549,0.035287,1808.7,32.5,5.593,0.093,,,.825,.015,,,,,3.935,.156,,,1.34,,274,,,,.70106,,,,,,,,,,147.476,1.0425,5424,119.132,4.55836,.0780316,.846387,.0434397,2021-11-19 07:07:05,spencer,,102142,"In the inner HZ if period is correct; only two transits have been detected so far"
229747848,229747848.04,,,,,,,,,PC,,10.7157,0.007,280.326681,70.290054,-6.335,0.11,26.221,0.078,2458782.04946,,,,2.904426,0.014658,2671.5,13.5,11.75,0.25,,,,,,,,,4.6,.1,,,,,,,,,,,,,,,,,,,147.476,1.0425,5424,119.132,4.55836,.0780316,.846387,.0434397,2021-11-19 07:09:01,spencer,,102142,"Single transit, possibly orbits in the outer HZ"
229750058,229750058.01,1825.01,,,,,,,,PC,,11.7204,0.006,280.679168,66.303112,-3.214,0.05,45.349,0.049,2458693.158,,10.1806,,10.032814,,9198,,3.304,,,,,,,,,,10.56,,,,,,,,,,,,,,,,,,,,285.509,1.699,5521,123.801,4.41759,.0769671,1.00838,.0500201,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229760134,229760134.01,,,,,,,,,PC,,12.2186,0.008,280.991444,68.496535,10.207,0.038,18.972,0.039,2458683.828,,0.8237,,1.168881,,1076,,1.655,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,511.768,5.346,6322,126.613,4.40671,.0847427,1.15913,.0509548,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229778990,229778990.01,,,,,,,,,PC,,12.5119,0.007,283.191401,68.084175,-5.331,0.043,9.491,0.037,2458684.6549,,7.7795,,1.749444,,1610,,3.179,,,,,,,,,,7.51,,,,,,,,,,,,,,,,,,,,768.081,12.182,5849,120.961,3.99517,.0777474,1.71436,.0842111,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229786055,229786055.01,,,,,,,,,PC,,10.872,0.006,283.582361,71.072986,-8.257,0.04,-28.722,0.047,2458684.0264,,2.1396,,0.578852,,533,,2.718,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,,292.357,2.107,6265,127.222,4.34287,.0883959,1.23248,.0541909,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229787062,229787062.01,2261.01,,,,,,,,PC,,12.4841,0.007,284.022679,70.25412,-12.668,2.195,-9.508,2.195,2458683.4839,,1.9011,,1.715732,,1579,,1.3275,,,,,,,,,,4.28,,,,,,,,,,,,,,,,,,,,368.055,,5392,,,,.986402,,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229791084,229791084.01,1864.01,,,,,,,,PC,,12.2856,0.007,284.443905,69.570837,-5.575,0.035,-3.373,0.044,2458683.923,,1.6452,,19.055891,,17398,,3.055,,,,,,,,,,19.02,,,,,,,,,,,,,,,,,,,,559.068,6.021,6023,120.688,4.24585,.0783279,1.32044,.0587713,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
229808144,229808144.01,,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458337.3433,,11.61111,,70.251519,,62655.1613510401,,4.8,,,,,,,,,,76.9550369620887,,,,,,,,,,,,,,,,,,,,409.821,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
229808144,229808144.02,,,,,,,,,PC,,10.0221,0.6,354.217056,-69.540151,-0.871,0.07,8.36,0.063,2458331.3489,,11.60764,,18.714596,,17089.0766932536,,4.73333333333333,,,,,,,,,,40.1899924089187,,,,,,,,,,,,,,,,,,,,409.821,6.737,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
229950972,229950972.01,,,,,,,,,PC,,11.7401,0.006,288.79922,60.225326,4.504,0.04,14.483,0.035,2458935.291,.0036,,,6.987434,1.409114,6415,1297,,,,,,,,,,,8.9047,.9894,,,,,,,,,,,,,,,,,,,332.767,2.31,5990,127.422,4.46294,.078656,1.0206,.0469548,2022-04-28 22:03:58,dragomir,tfopwg,415403,"single transit event from the TSTPC working group"
230001847,230001847.01,2337.01,,,,,,,,PC,,11.2347,0.007,290.619895,60.853904,-10.335,0.039,9.837,0.042,,,2.994,0.001,0.868937,0.217169,800,200,7.5,1.5,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,536.046,5.9135,4784,122,,,3.22859,,2020-08-24 08:25:48,grunblatt,,33592,"hot Jupiter candidate around evolved star"
230007816,230007816.01,,,,,,,,,PC,,12.1792,0.007,290.938304,62.352571,-6.864,0.043,-13.714,0.042,2458684.103,,2.6271,,2.093144,,1926,,3.405,,,,,,,,,,8.82,,,,,,,,,,,,,,,,,,,,796.539,14.994,6239,123.584,3.9908,.0855474,1.84089,.0877286,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230013820,230013820.01,,,,,,,,,PC,,14.3536,0.007,291.148597,65.167711,14.804,0.074,-2.034,0.07,2458683.559,,0.8395,,8.789775,,8063,,2.3582,,,,,,,,,,6.36,,,,,,,,,,,,,,,,,,,,305.221,2.7295,3793,157,4.61105,.0121431,.648223,.0196812,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230016502,230016502.01,,,,,,,,,PC,,12.9466,0.007,291.320827,62.812191,-11.644,0.029,-9.282,0.028,2458685.3235,,2.9608,,9.348145,,8573,,3.92,,,,,,,,,,17.29,,,,,,,,,,,,,,,,,,,,985.613,12.5905,6055,125.564,4.02511,.081601,1.7101,.0829447,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230023734,230023734.01,,,,,,,,,PC,,9.65178,0.006,291.997788,65.449245,-24.443,0.064,-10.683,0.052,2459025.645,.005,10.0627,,0.727687,0.021715,670,20,3.42,,,,,,.0259,.0004,,,4.24,.06,,,,,,,,,.1045,.0016,,,,,,,,,212.751,1.402,6476,128.639,4.20563,.0872751,1.50143,.067,2020-08-10 17:42:50,deen,,29580,"U-shaped, very weak & uncertain secondary."
230050959,230050959.01,,,,,,,,,PC,,11.9576,0.007,292.079933,62.908618,-3.897,0.057,-6.517,0.059,2458683.9262,,1.1276,,2.776517,,2554,,1.488,,,,,,,,,,10.84,,,,,,,,,,,,,,,,,,,,753.223,15.348,6168,123.933,3.92313,.080588,1.9652,.0982938,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230087585,230087585.01,1868.01,,,,,,,,PC,,12.6053,0.008,247.125627,69.030975,-2.096,0.135,14.467,0.134,2458687.0791,,8.825,,5.520867,,5072,,3.3805,,,,,,,,,,12.14,,,,,,,,,,,,,,,,,,,,766.271,35.2075,6016,127.479,4.0969,.0888901,1.56043,.098877,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230112571,230112571.01,,,,,,,,,PC,,11.2257,0.006,248.589668,68.893119,-9.602,0.032,20.43,0.04,2458683.8424,,0.5307,,0.716822,,660,,1.49,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,412.657,3,6050,121.744,4.10279,.076188,1.56379,.0685553,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230127302,230127302.04,1246.04,,,,,,,,PC,,11.1802,0.006,251.11587,70.429992,-48.024,0.047,81.928,0.051,2458700.73169,0,37.91713,0,,,,,3.500016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.422,.671,5141,122.049,4.49143,.0842768,.876154,.051,2020-03-12 16:07:18,holstkristiansen,,18072,"NOT an integer multiple of TOI 1246.01"
230130556,230130556.01,,,,,,,,,PC,,10.8972,0.006,251.680542,70.018712,1.013,0.036,4.01,0.044,2459645.138,.018,,,12.0971,0.369213,11080,340,8.533,0.877,,,,,,,,,20.92,.318,,,,,,,,,,,,,,,,,,,466.909,4.747,6509,126.325,4.04599,.0888788,1.818,.0780452,2022-05-03 06:06:41,vogl,,415462,"Found with our in-house single transit finder; Sector 49"
230236827,230236827.01,,,,,,,,,PC,,10.9759,0.006,261.53387,42.593601,5.606,0.044,37.855,0.05,2459034.825,.01,0.7076,,1.303666,0.217169,1200,200,0.91,,,,,,.0346,.003,,,2.53,.22,,,,,,,,,.01373,.00054,,,,,,,,,85.1046,.1811,4404,126.024,4.62489,.101823,.669902,.0571608,2020-08-10 19:28:12,deen,,29583,"V-shaped, 68 transits"
230375747,230375747.01,1870.01,,,,,,,,PC,,12.8079,0.007,285.020668,63.42983,-0.749,0.124,-1.828,0.116,2458685.5699,,2.7635,,14.83322,,13569,,4.533,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,876.378,44.53,6511,126.577,4.25387,.0900612,1.43103,.0962086,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230387153,230387153.01,2086.01,,,,,,,,PC,,11.316,0.006,285.921685,65.785672,15.932,0.056,63.447,0.046,2458686.89588,,41.753761,,,,,,5.166672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.265,1.2415,5337,124.039,4.48036,.0804313,.914083,.0509548,2020-03-13 00:12:13,holstkristiansen,,18083,"Low SNR PC-signal for a quiet star"
230389303,230389303.01,,,,,,,,,PC,,14.6881,0.007,286.203899,62.12734,5.802,0.071,13.676,0.067,2458688.0907,,7.6903,,4.183792,,3846,,2.344,,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,246.565,1.946,3606,157,4.72156,.00925598,.518143,.0158884,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
230980206,230980206.01,2649.01,,,,,,,,PC,,12.4752,0.006,24.009341,-55.793785,8.512,0.03,0.255,0.031,2458357.498828,,3.376281,,11.903118,,10903.3,,3.6100000000000003,,,,0,,.09862,,,,13.895925669109056,,,,,,,,,,,,,,,,,,,,626.504,9.0525,6408,132.316,4.37776,.0877794,1.21744,.055201,2021-02-08 16:07:01,olmschenk,,94017,"Identification and vetting detailed in https://arxiv.org/abs/2101.10919."
231071138,231071138.01,2393.01,,,,,,,,PC,,12.0585,0.006,32.943352,-56.756226,52.147,0.036,18.703,0.037,2458337.0773,.0028,18.84169,0.00129,6.383313,,5862,,0.139,0.01,88.75,.29,.74,.05,.076,.004,33.75,4.55,9.1,.97,,,,,,,2.05,1.15,,,,,,,,,,,372.18,3.082,5603,125.44,4.35297,.0813245,1.09741,.0543518,2020-08-10 07:20:18,montalto,,29508,"new CTOI, Montalto et al. (2020)"
231279823,231279823.01,,,,,,,,,PC,,8.70466,0.007,42.539739,-53.136803,-114.609,0.04,503.079,0.043,2458361.64103,.00104,5.97607,0.00073,,,0,0,0.116,0.002,89.98,.47,.005,.14,.0363,.0005,17.2,.3,1.83,.06,,,11.8,1,516.5,10.5,,,.0516,.0001,0,0,,,,,,,13.2017,.0042,3592,157,4.77196,.00654705,.460762,.0136682,2019-06-10 08:31:44,cloutier,,4044,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
231346067,231346067.01,,,,,,,,,PC,,12.3809,0.006,97.223463,-35.858503,-3.343,0.041,-4.692,0.037,2458467.3558,.0039,1.29188,0.00018,2.089881,,1923,,0.157,0.011,70.75,5.65,.68,.08,.043,.007,2.07,.32,9.18,1.9,,,,,,,.1,.06,,,,,,,,,,,863.169,18.828,6106,129.822,3.91644,.0836074,1.95506,.0962714,2020-08-10 07:20:18,montalto,,29453,"new CTOI, Montalto et al. (2020)"
231630147,231630147.01,4400.01,,,,,,,,PC,,11.943,0.006,317.159425,-55.56516,3.471,0.045,-21.988,0.045,2458318.3934,.0033,7.06437,0.00124,12.767026,,11690,,0.151,0.005,84.82,.32,.89,.03,.103,.011,9.81,.51,18.39,2.9,,,,,,,.36,.1,,,,,,,,,,,534.436,8.3535,5672,125.77,4.01502,.0795102,1.63563,.0853693,2020-08-10 07:20:18,montalto,,29504,"new CTOI, Montalto et al. (2020)"
231682442,231682442.01,,,,,,,,,PC,,11.0055,0.006,249.843207,-44.587476,-0.4,2.3,-6.8,2.3,2458647.2468,.004,,,13.690224,2.358608,12530,2170,4.8,,,,,,,,,,19.7659,,,,,,,,,,,,,,,,,,,,370.484,,6802,,,,1.61563,,2022-04-28 22:03:58,dragomir,tfopwg,415411,"single transit event from the TSTPC working group"
231714759,231714759.01,,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426307,15.424,0.053,-6.084,0.056,2458327.2661,,5.486111,,3091.802607,,942019.900408304,,7.13333333333333,,,,,,,,,,121.31161162739,,,,,,,,,,,,,,,,,,,,448.951,6.651,7087,142.892,3.65667,.0857282,3.0807,.130713,2019-06-06 03:40:31,lipponen,,3787,"sector1"
231714759,231714759.02,,,,,,,,,PC,,9.3827,0.006,352.59283,-58.426307,15.424,0.053,-6.084,0.056,2458330.0022,,5.459722,,578.900274,,413267.844291161,,11.6333333333333,,,,,,,,,,385.907162312388,,,,,,,,,,,,,,,,,,,,448.951,6.651,7087,142.892,3.65667,.0857282,3.0807,.130713,2019-06-06 03:40:31,lipponen,,3787,"sector1"
231833061,231833061.01,,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431,0.047,3.428,0.041,2458333.6009,,,,2131.635561,,859606.896215939,,11.3333333333333,,,,,,,,,,43.3579210971557,,,,,,,,,,,,,,,,,,,,128.586,.419,4580,124.132,4.34877,.0966917,.9404,.0700326,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
231833061,231833061.02,,,,,,,,,PC,,10.9619,0.006,24.007409,-65.690833,53.431,0.047,3.428,0.041,2458346.5177,,,,763.021636,,504787.788125685,,3,,,,,,,,,,81.4312752107359,,,,,,,,,,,,,,,,,,,,128.586,.419,4580,124.132,4.34877,.0966917,.9404,.0700326,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
231840927,231840927.01,,,,,,,,,PC,,10.0031,0.006,25.17662,-65.419403,25.725,0.044,9.245,0.051,2458324.975,.0008,0.81782,0.00002,3.38299,,3111,,0.051,0.003,77.67,2.25,.78,.05,.058,.006,3.65,.39,6.33,.94,,,,,,,1.37,.55,,,,,,,,,,,137.751,.4725,5726.4,128.415,4.44631,.078337,1.00042,.0514975,2020-08-10 07:20:18,montalto,,29354,"new CTOI, Montalto et al. (2020)"
231860752,231860752.01,,,,,,,,,PC,,8.582,0.018,28.867949,-63.077165,3.248,0.071,11.734,0.084,2458327.8089,,0.9888889,,11.36239,,10410.5787775296,,2.03333333333333,,,,,,,,,,35.7285276708305,,,,,,,,,,,,,,,,,,,,302.8677,36.5461,,,,,,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
231945429,231945429.01,,,,,,,,,PC,,10.5757,0.006,94.142332,-44.637833,9.394,0.148,7.847,0.183,2458420.2819,.0014,30.46181,,5.374646,,4938,,0.124,0.007,88.37,.18,1.02,.1,.116,.129,35.79,4.02,27.21,31.71,,,,,,,.94,.33,,,,,,,,,,,462.189,16.2115,6458,127.066,3.89082,.0900782,2.14912,.122151,2020-08-10 07:20:18,montalto,,29344,"new CTOI, Montalto et al. (2020)"
231969683,231969683.01,,,,,,,,,PC,,10.6543,0.006,95.302092,-43.156636,3.438,0.085,5.298,0.094,2459184.688,.002,,,11.822659,0.054288,10830,50,2.533,0.167,,,,,,,,,15.377,.033,,,,,,,,,,,,,,,,,,,320.893,5.6285,6692,139.717,4.32827,.0917087,1.35221,.0619095,2021-02-05 02:29:40,steuer,,93822,"Found with our in-house single transit finder; Sector 32"
232612421,232612421.01,,,,,,,,,PC,,13.8792,0.008,259.027121,63.114144,-3.252,0.076,-81.049,0.055,2458687.1165,,4.3605,,5.806818,,5334,,2.185,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,,,,167.364,.7515,3609,157,4.71129,.00906737,.529961,.0157327,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
232632890,232632890.01,,,,,,,,,PC,,12.8482,0.007,269.548469,59.360062,0.472,0.091,-10.359,0.078,2458683.5219,,0.674,,7.357938,,6754,,1.169,,,,,,,,,,13.44,,,,,,,,,,,,,,,,,,,,600.776,14.4455,5073,123.877,4.01654,.0858614,1.49787,.0963567,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
232641326,232641326.01,1874.01,,,,,,,,PC,,11.5816,0.007,281.44921,56.381701,8.653,0.05,1.588,0.044,2458684.7654,,35.7392,,11.510979,,10546,,5.625,,,,,,,,,,18.34,,,,,,,,,,,,,,,,,,,,639.003,9.7765,7013,125.758,4.19824,.084818,1.63559,.0695729,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
232982938,232982938.01,1828.01,,,,,,,,PC,,11.1315,0.007,241.562248,69.621802,-13.263,0.033,23.836,0.033,2458690.7312,,9.094,,2.910413,,2677,,5.243,,,,,,,,,,8.83,,,,,,,,,,,,,,,,,,,,369.986,2.467,5809,127.243,4.06758,.0756534,1.56229,.077902,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233047097,233047097.01,1875.01,,,,,,,,PC,,12.9417,0.007,268.6609,60.356411,-5.109,0.024,-9.682,0.025,2458692.244,,11.3089,,3.74355,,3442,,1.5009,,,,,,,,,,7.99,,,,,,,,,,,,,,,,,,,,677.874,5.2985,5817,128.49,4.2672,.0780172,1.24747,.0617663,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233051157,233051157.01,,,,,,,,,PC,,12.1896,0.007,268.798379,61.105198,-12.045,0.042,-20.998,0.057,2458683.922,,0.7201,,0.838512,,772,,2.0397,,,,,,,,,,5.26,,,,,,,,,,,,,,,,,,,,676.749,10.2155,5869,127.918,3.98498,.0810662,1.73459,.0887965,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233058262,233058262.01,,,,,,,,,PC,,14.6721,0.007,269.496281,64.068673,10.284,0.068,6.557,0.096,2458698.281,,70.9792,,21.665626,,19757,,4.627,,,,,,,,,,8.47,,,,,,,,,,,,,,,,,,,,278.811,2.5675,3720,157,4.6925,.0101131,.551668,.0167898,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233058265,233058265.01,,,,,,,,,PC,,11.733,0.006,269.477498,64.069081,-7.075,0.049,-5.034,0.061,2458690.4236,,26.277,,6.273013,,5761,,1.452,,,,,,,,,,12.49,,,,,,,,,,,,,,,,,,,,488.434,5.841,5952,127.029,4.11959,.0773712,1.50645,.0734623,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233068569,233068569.01,2181.01,,,,,,,,PC,,12.1625,0.006,270.558091,63.54963,-11.49,0.047,2.589,0.044,2458686.8798,,8.379,,3.843788,,3534,,3.7324,,,,,,,,,,5.94,,,,,,,,,,,,,,,,,,,,322.09,2.2635,5574,121.315,4.50874,.0771326,.914451,.0446834,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233078665,233078665.01,1876.01,,,,,,,,PC,,12.8182,0.007,271.611889,62.176751,-4.06,0.058,4.82,0.052,2458687.6938,,6.4824,,5.544875,,5094,,2.623,,,,,,,,,,13.49,,,,,,,,,,,,,,,,,,,,1119.32,31.54,6748,125.15,4.12021,.0944988,1.73025,.0862312,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233188747,233188747.01,4429.01,,,,,,,,PC,,12.7714,0.006,225.589638,70.949594,4.614,0.035,-16.482,0.028,2458683.605015,,3.45057,,16.032623,,14658.1,,3.1903999999999995,,,,.388,,.11092,,,,13.89781303165642,,,,,,,,,,,,,,,,,,,,461.898,3.5425,5402,121.807,4.37462,.082245,1.04301,.0557789,2021-02-08 16:07:01,olmschenk,,94018,"Identification and vetting detailed in https://arxiv.org/abs/2101.10919."
233190203,233190203.01,,,,,,,,,PC,,11.0466,0.007,225.867566,68.551464,-153.964,0.043,40.939,0.04,2458722.6689,.0068,,,5.909429,6.458674,5428,5931,6.9,,,,,,,,,,11.2431,6.1639,,,,,,,,,,,,,,,,,,,369.538,2.9575,6298,128.814,4.23208,.0857942,1.41158,.0638568,2022-04-28 22:03:58,dragomir,tfopwg,415353,"single transit event from the TSTPC working group"
233194447,233194447.01,,,,,,,,,PC,,8.71433,0.006,263.949937,66.758971,5.578,0.054,-24.944,0.058,2458770.49,.05,0,,0.543004,0.108579,500,100,24,4,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,207.771,1.1415,6582,126.298,3.89425,.0861232,2.18912,.0917612,2020-01-24 10:12:04,eisner,,15946,"Planet Hunters TESS candidate. Single transit event."
233195052,233195052.01,,,,,,,,,PC,,14.8872,0.007,264.252394,67.093558,-6.413,0.056,18.876,0.059,2458685.048,,2.6801,,12.940615,,11848,,4.296,,,,,,,,,,7.07,,,,,,,,,,,,,,,,,,,,373.04,4.176,3954,157,4.65587,.0121548,.594493,.0190858,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233208635,233208635.01,,,,,,,,,PC,,12.8254,0.006,266.456857,70.111293,-7.869,0.023,70.746,0.025,2458689.3292,,8.7423,,3.447251,,3170,,5.0561,,,,,,,,,,5.51,,,,,,,,,,,,,,,,,,,,414.159,2.051,5473,122.549,4.51472,.0796783,.896095,.0447739,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
233267414,233267414.01,,,,,,,,,PC,,11.1743,0.006,299.893729,54.455847,-12.81,0.05,-21.234,0.045,2459425.344,.032,,,5.322274,0.651637,4890,600,14.6,1.635,,,,,,,,,14.633,.867,,,,,,,,,,,,,,,,,,,494.587,5.795,6186,161.449,3.94751,.0826948,1.91405,.0891859,2021-10-04 06:57:02,vogl,,100309,"Found with our in-house single transit finder; Sector 41"
